,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
17,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,2028,158.68237536104988,-0.0025997366403969816,1.5321601242591174,77.60701526739659,77.60441552675687,167.42109636771374,3.8496527671813965,1.001353002511538,360000,1398,17,177.51123523712158,0.0
18,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,2016,169.92005240239763,-0.0006693893571933493,1.4719697528924698,87.61920853150197,87.61853885161571,203.29723349106618,3.641336679458618,0.9993904417906052,380000,1487,18,188.4067461490631,0.0
19,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,2004,180.8221290241823,-0.002558453650607799,1.4531663935918075,89.81694840651292,89.8143900504479,259.91048985505716,3.6047160625457764,0.9996362218490014,400000,1571,19,199.50607633590698,0.0
20,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1994,204.12910692546598,-0.000562017348009902,1.3516362330852412,101.05264378083058,101.05208182212634,316.87714583568084,4.372159957885742,0.9996658949515759,420000,1660,20,210.58941531181335,0.0
21,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1985,224.60741237168432,0.0015246266382746398,1.3433022291232377,87.14082490969926,87.14234912578877,347.202690080496,4.442864894866943,0.9994102862400887,440000,1744,21,221.63302397727966,0.0
22,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1980,224.28115377175047,0.00019527526530556573,1.3281948529756986,103.41711922670022,103.41731402568328,387.7379805344802,3.468064785003662,1.0000666048282232,460000,1830,22,232.28319215774536,0.0
23,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1971,234.1119802556398,0.00025163300168246793,1.2562606693842473,96.29347867721167,96.2937297576513,436.8661481123704,3.5706660747528076,0.9998943893573223,480000,1914,23,243.4939262866974,0.0
24,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1967,245.38502939788458,0.0011945751319543865,1.240917596144554,79.53958308391081,79.54077735314003,509.61089094113083,3.712881565093994,1.000413158841622,500000,1994,24,254.12885308265686,0.0
25,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1962,238.18747923586787,0.0017441232149931006,1.2022818302496885,105.70057095258665,105.70231516911433,571.9581383240528,2.566865921020508,0.9997053539905792,520000,2086,25,264.92982602119446,0.0
26,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1955,236.0109552965419,0.0031987286107137036,1.1593607916281774,88.06122315969223,88.06442164152097,623.2981297223996,2.314710855484009,0.9991287909257106,540000,2172,26,276.0755112171173,0.0
27,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1949,263.0851997994169,0.004334336330588812,1.1160355942371565,59.070792393806656,59.07512711989574,608.3255481524345,2.6366825103759766,0.9991155457038146,560000,2255,27,287.1832010746002,0.0
28,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1943,252.5135959734323,0.003655931521177244,1.0489572562468357,65.50411911010742,65.50777537517058,722.2239410498204,2.2077736854553223,0.9995757031899232,580000,2346,28,298.40706729888916,0.0
29,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1937,252.9935529274375,0.0009064419039835533,1.0892045204456036,67.83886724618765,67.83977417334532,746.8103147653433,1.5913783311843872,0.9990250476659872,600000,2438,29,309.6309642791748,0.0
30,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1934,259.45296364770047,0.002472709877512012,1.0532320727140476,60.39733694272164,60.39980958058284,776.0093784430088,1.4375556707382202,0.9993399500846862,620000,2525,30,320.51471614837646,0.0
31,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1928,269.47860559928665,0.0033472433984757235,0.9515177463873838,44.863354494632816,44.86670147455656,807.2261337671524,2.1828744411468506,1.0003324438364078,640000,2616,31,331.80221796035767,0.0
32,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1923,247.6107408864582,0.002810984722171456,0.8337482890257468,70.48584929001638,70.48865978656671,874.2097166794997,1.8614190816879272,1.000826463332543,660000,2720,32,343.10444712638855,0.0
33,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1920,250.36677069479305,0.00717184869124769,0.8448798898703013,63.54226590181008,63.54943816111638,860.9489137307191,1.3564817905426025,0.9997407583854138,680000,2818,33,353.9878263473511,0.0
34,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1918,238.9102781514126,0.0007911106302904394,0.8618449735335815,91.79545829234979,91.79625010857215,1024.1688474997495,0.5679978728294373,1.0002369137910696,700000,2923,34,364.8705310821533,0.0
35,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1914,258.57674394585104,0.007254760182546213,0.8413921955304268,48.234201273551356,48.24145614550664,765.2638718433869,1.3254832029342651,0.9991365843094312,720000,3024,35,375.99378728866577,0.0
36,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1913,269.29835464667053,0.008821972707310357,0.8146347189560915,25.48740122257135,25.496223131815594,789.0545379247421,1.8457882404327393,0.9998158503801394,740000,3117,36,386.6663432121277,0.0
37,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1910,264.8870984149556,0.004918063107060077,0.7704244535702925,33.97389340645228,33.978811501845335,801.8562287648518,1.3263299465179443,0.998954740472329,760000,3216,37,397.86252522468567,0.0
38,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1907,261.9301505693907,0.008429073364151498,0.6632330726736632,24.54849549379104,24.55692465977791,888.3411138681265,1.1364061832427979,0.9992651075888903,780000,3319,38,409.01533794403076,0.0
39,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1904,249.11474549827068,0.0058302608897718485,0.6587497319548558,66.16176069333004,66.16759067682119,1017.5890749222193,-0.06741015613079071,1.001646936398286,800000,3427,39,419.99844312667847,0.0
40,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1901,256.08332033488665,0.005277816358452233,0.7090854525566102,47.17577038667141,47.18104819028805,1073.5872935172838,-0.26087212562561035,1.0003734534367537,820000,3530,40,431.2147750854492,0.0
41,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1898,267.89342178454325,0.007998912393425902,0.7121223974686403,38.89669656998072,38.90469561356765,1143.8110258836014,0.3847121298313141,1.001115539517158,840000,3629,41,442.4182620048523,0.0
42,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1895,274.6589754730014,0.005898929604042608,0.6981173368218617,25.016697596281002,25.02259663679661,909.9123277713092,0.4514833092689514,0.9988297120118752,860000,3725,42,453.76528000831604,0.0
43,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1891,272.10961956913064,0.0019457836169749498,0.6415695480429209,36.365235026677446,36.36718073013501,1023.7827727488982,0.21372273564338684,0.9995057760140835,880000,3822,43,465.23988819122314,0.0
44,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1887,278.61804695855005,0.004377441121360812,0.6145513850909013,47.601991989673714,47.60636951984503,1191.126228958521,0.3843688368797302,1.0021531775975838,900000,3917,44,476.871529340744,0.02
45,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1885,283.25729480435706,0.010281972010852769,0.6856115454282516,61.99040232193776,62.000684202634375,1375.5515193450144,-0.17853230237960815,1.0006464384305171,920000,4004,45,487.8430390357971,0.05
46,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1884,282.28154735155846,0.0020921404171997727,0.6230918574600648,40.30732996280377,40.30942215063633,1169.99338676257,-0.24599803984165192,1.0007695031471742,940000,4096,46,498.934326171875,0.02
47,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1881,291.42951561049625,0.0019224629271775485,0.6821007140171833,58.234156383612216,58.2360788614322,1324.0347817836664,-0.010741143487393856,1.0006245334943136,960000,4182,47,510.29273438453674,0.05
48,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1878,308.8406846984799,0.007401284370541525,0.7611386591425309,82.5655967932481,82.5729980591016,1442.1082091893904,-0.041927874088287354,1.0007596359038964,980000,4256,48,521.8222870826721,0.09
49,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1877,337.5590996825647,0.00397139061615468,0.831264671148398,88.44141393808218,88.44538447062175,1751.4879268157176,-0.036168649792671204,0.9989866678531353,1000000,4321,49,532.7456531524658,0.17
50,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-1Env-v0/ppo,1874,331.17887015767286,0.003908605823436609,0.8291620996518013,109.30699760241386,109.31090622437306,1710.1416515252529,-0.7589521408081055,0.9994319007182733,1020000,4386,50,544.1257491111755,0.15
