,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2555,8.414587645766494,-0.006859932112573192,2.8074706172331787,0.09114279785217383,0.08428286592586515,0.9433146733313035,0.18002618849277496,0.9996111410550582,20000,17,0,7.8268091678619385,0.0
1,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2737,10.49005298491636,-0.009161510440903024,2.7484305751629363,0.16055551123781464,0.15139400239448803,1.364635911029883,0.22963212430477142,1.0001523477908894,40000,43,1,14.609816074371338,0.0
2,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2704,12.33480361893681,-0.009755773168618385,2.6439089527496926,0.2679704068085322,0.2582146350233159,1.71916008549623,0.31703799962997437,1.0020929862291386,60000,75,2,22.188063144683838,0.0
3,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2683,14.579117467374628,-0.007745004013682214,2.5588569693076306,0.4931622011348223,0.4854171947068654,2.3168253898238524,0.3871209919452667,1.0003203546389556,80000,108,3,29.80810809135437,0.0
4,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2604,18.839033473304408,-0.009545348522563776,2.4699424841465096,0.8060119204414197,0.796466569774426,3.1259980571193573,0.5634651780128479,0.999740397853729,100000,148,4,38.38989329338074,0.0
5,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2422,19.446798342876942,-0.006228318883894155,2.368962112145546,2.004958433371324,1.998730119298666,4.973229494117773,0.7245943546295166,0.9992641964784035,120000,224,5,49.53780722618103,0.0
6,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2250,19.23231272497792,-0.007870622890559622,2.3192158576769706,3.024939213654934,3.017068578493901,8.054101261420127,0.934403121471405,0.9990722844998042,140000,320,6,62.21189308166504,0.0
7,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2134,26.975719993757014,-0.0070937335443420286,2.2458284919078535,4.8582252545234486,4.851131519904503,12.483297084997862,1.4453808069229126,0.9994625132817488,160000,423,7,74.96040320396423,0.0
8,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,2028,28.188116009839014,-0.006528025165868876,2.1742525718150993,8.520707426315699,8.514179446147038,15.293151615827512,1.674074411392212,0.9994098750444559,180000,550,8,88.75326013565063,0.0
9,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-100Env-v0/ppo,1995,52.395303866226094,-0.007957275867318878,2.1091057777404787,9.914267991750668,9.90631066285647,22.282299813246116,2.5608716011047363,1.000149388725941,200000,639,9,100.2067301273346,0.0
