,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2656,8.22704413650175,-0.007805972072618225,2.771258668716137,0.1057072423099994,0.09790126993052231,1.0604093692050531,0.1801273226737976,0.9999692402589015,20000,17,0,7.528673887252808,0.0
1,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2822,11.394697155624062,-0.009758407824660819,2.720731696104392,0.1403724271684694,0.1306140189208329,1.2875414870488338,0.24960139393806458,0.9999488644110851,40000,42,1,14.172306776046753,0.0
2,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2800,13.131302531084918,-0.00883750468850709,2.6480542650589576,0.24892527700807804,0.2400877742431849,1.6755068755302673,0.3076474964618683,1.0021121001396425,60000,69,2,21.428233861923218,0.0
3,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2749,15.839866204324416,-0.012545336946510733,2.56420149008433,0.3604076617707809,0.3478623244827852,2.0761340522613283,0.4128077030181885,1.0004455340978426,80000,98,3,29.09352397918701,0.0
4,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2687,20.594113951692567,-0.008062618494165154,2.4433871174469974,0.981724880139033,0.9736622625436538,3.178382523587117,0.5423989295959473,0.9993994216124217,100000,146,4,37.203567028045654,0.0
5,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2579,20.837955183418817,-0.006661840646456067,2.3210396910325075,1.9721591520003783,1.9654973092751624,4.982117984615839,0.8322550058364868,0.9994408894807865,120000,215,5,46.51433801651001,0.0
6,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2394,15.82676804220691,-0.0059891827783595105,2.175831304758023,3.617013563712438,3.6110243948606344,6.77804562495305,0.7438215613365173,0.9992664061295681,140000,327,6,58.46504187583923,0.0
7,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2327,25.76270502587925,-0.006049435055599763,2.139197294223003,4.353045156674507,4.346995714994577,8.73598380394471,1.2666935920715332,0.9998956928650539,160000,419,7,68.73857879638672,0.0
8,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2273,32.3107215000445,-0.007417856245182264,2.0355021265836863,7.46355682458633,7.456138955018459,16.043067657641874,1.8560543060302734,1.0000016162792842,180000,535,8,79.171226978302,0.0
9,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2240,36.921033617861184,-0.00895162957171217,1.943427196985636,12.915700836059374,12.906749205100231,32.493608913666165,2.3637759685516357,0.9996260704902502,200000,676,9,89.26617217063904,0.0
10,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2229,58.99731854666733,-0.007143009661768491,1.8638376466738873,16.56623479402982,16.55909179296249,57.4555111396007,3.124960422515869,0.9996678374516659,220000,788,10,98.65536975860596,0.0
11,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2217,66.91543002935876,-0.004425564001744183,1.7560692950701102,26.624600073007436,26.62017443485749,92.91401770665095,3.8875038623809814,0.9999448120594024,240000,908,11,108.21911287307739,0.0
12,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2206,93.03807219290508,-0.005599138912004538,1.6537043190919436,41.23653453191121,41.2309351847722,146.9641486730331,4.941606044769287,1.0006231785584718,260000,1034,12,117.83582592010498,0.01
13,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2212,109.71476970444692,-0.002880560065834568,1.5374713075466646,51.40431719559889,51.40143633377858,198.47389279879056,4.6799702644348145,0.9995050948399764,280000,1146,13,126.56455492973328,0.01
14,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2201,107.71075690220817,-0.0034539972205097093,1.4925090455091916,70.31772121527256,70.31426719274276,262.7801027444693,3.7255070209503174,1.0010109984721893,300000,1270,14,136.24525094032288,0.0
15,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2196,117.32356519102272,-0.002488020406319545,1.427956068974275,77.65681587121425,77.65432819464267,325.53798417311447,3.397839069366455,1.000466868892694,320000,1398,15,145.70372605323792,0.02
16,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2190,129.85616696052276,-0.0012785076942796317,1.4159901596032656,77.97925323584141,77.9779745150835,390.64790546710674,3.2792153358459473,0.9999161050105706,340000,1516,16,155.1813018321991,0.01
17,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2191,123.00892128480433,-0.0007847115140742598,1.407941524646221,86.43776832482753,86.43698370517829,414.83284109066693,2.200145721435547,0.999536796563711,360000,1639,17,164.27162098884583,0.01
18,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2185,123.09534961020088,-0.001614135059599693,1.3599560100298662,91.69472287006867,91.69310767344939,496.3181842706142,1.5900802612304688,0.999954736767671,380000,1771,18,173.83453488349915,0.02
19,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2181,122.13313151943612,0.0002469893967291006,1.2443566417082763,100.09817116566194,100.0984181819818,558.368695909549,1.8913044929504395,0.9984756645483849,400000,1908,19,183.39515495300293,0.02
20,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2180,120.40417999401144,0.0004130377016292933,1.1598796734443078,88.64019887386225,88.64061184418507,590.6897619394156,1.46410071849823,1.000165524161779,420000,2049,20,192.6562910079956,0.0
21,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2177,120.58694032941982,0.0014101257789521837,1.1383503730480486,82.59913685138409,82.60054747752655,635.9659205901318,0.650244951248169,1.0005489095663413,440000,2192,21,202.04998803138733,0.0
22,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2174,126.82516530821478,0.0002338094460682418,1.0730689565340679,91.90793002691025,91.90816418574407,750.1695675580929,0.9651906490325928,1.0008762942674831,460000,2337,22,211.58796405792236,0.0
23,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2170,121.14522098916426,-0.00038525653907503835,1.0500958373913398,90.25115150549473,90.25076627486791,940.8412593939365,1.1760460138320923,1.0004616851225878,480000,2483,23,221.13691687583923,0.02
24,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2169,115.77093919945078,0.0011713895009448512,1.0508458783993355,90.34185193868784,90.34302332951472,861.5673058143029,-0.1833043098449707,1.00006470817786,500000,2637,24,230.41739583015442,0.0
25,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2164,116.24003380211441,-1.807213247490999e-05,0.9388367217320662,98.85647107637845,98.85645237947122,1037.86074410463,0.5290441513061523,0.9991845014003607,520000,2794,25,240.26152276992798,0.0
26,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2160,121.91650778828424,-0.0004607958157952779,0.9266243084883079,81.59869922735753,81.59823833367763,858.1626956841884,1.136427402496338,0.999727800106391,540000,2953,26,249.90850496292114,0.01
27,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2159,117.54507935544508,0.003418708214154228,0.8959857896352426,76.19904345977001,76.2024619615995,971.6891293061085,0.8763262629508972,0.9990295852606114,560000,3112,27,259.3330628871918,0.0
28,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2158,119.22281783615367,0.0011403845372394874,0.8498984757906352,79.74803343063746,79.74917347736847,1057.2728274223132,1.3901199102401733,0.9998410173715689,580000,3268,28,268.6438717842102,0.0
29,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2158,141.97606048799938,0.0010140580038587826,0.7908755343693953,101.31373602549235,101.31475011385405,1168.0363854432717,2.116297721862793,1.0000422369211148,600000,3420,29,277.9524977207184,0.02
30,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2158,122.87946664869948,0.0008297332180425143,0.754560195788359,88.42815096928523,88.42898026490823,1014.9458167442908,0.1426292061805725,0.9995481661497019,620000,3580,30,287.23507499694824,0.0
31,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2155,132.1611843368191,-0.00010477197744573156,0.7252284330435288,108.82213987203745,108.82203511458177,1412.0187263293144,0.7550448775291443,0.9998847238528423,640000,3735,31,296.90903091430664,0.0
32,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2156,125.31001333994249,0.0015536195900028524,0.7018896576685784,118.26667367005959,118.26822610023694,1377.5388040395883,0.7250877618789673,0.9986073046158521,660000,3891,32,306.1180489063263,0.01
33,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2153,115.9204827872579,-0.00019879172681472622,0.6950158221599383,108.27916026971279,108.278961621798,1618.5445774176183,-0.8058521151542664,1.0000100685999944,680000,4058,33,315.81990003585815,0.02
34,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2150,118.13253094920312,0.0042626389378431035,0.6760712969761629,105.88140373719044,105.8856661038521,1691.8588775243516,-0.3556056618690491,0.9994030536749424,700000,4226,34,325.4962947368622,0.0
35,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2147,123.59433600128415,0.00016475592513019458,0.6550801580533003,94.12617553319687,94.12634013738388,1559.4371754572942,0.4436599016189575,1.0008147546114066,720000,4386,35,335.23053312301636,0.0
36,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2146,129.25030432360228,0.004018683936029004,0.6176588318286798,89.70087048946283,89.70488933171981,1523.2950732500126,0.6865919232368469,0.9997199082985903,740000,4545,36,344.7051351070404,0.0
37,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2146,140.47756479206893,-0.0010078752246231604,0.5770410704307067,114.17598029894707,114.17497229942909,1702.649153919709,1.5945464372634888,1.0004928432213955,760000,4701,37,354.0678298473358,0.02
38,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2147,135.94387504005513,0.0009431318150092968,0.5921624914957927,120.5679740025447,120.56891657511393,1784.074341055063,0.7762677669525146,0.9998928170937759,780000,4856,38,363.245885848999,0.01
39,/Users/haniyeh/Documents/University/Reinforcement Learning/Assignments/A3/assignment3/MetaDrive-Tut-50Env-v0/ppo,2146,137.27964434689,0.00466114779194005,0.5803743628355172,114.04013176942483,114.0447930262639,1920.6097757192758,1.1215360164642334,1.0000705138230934,800000,5009,39,372.6284689903259,0.01
